grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step,eval_loss,eval_loss_q0,eval_loss_q1,eval_loss_q2,eval_loss_q3,eval_mse,eval_mse_q0,eval_mse_q1,eval_mse_q2,eval_mse_q3
0.2375459090986215,0.41204303741455095,0.18752598060536055,0.3323731139467039,0.4728062243618593,0.7642156712391206,0.3983176040649414,0.17374922681180324,0.3195156925850753,0.4587069512210754,0.7502669369918693,908864,14200,,,,,,,,,,
0.24477466896890274,0.41458412706851966,0.18795082451525116,0.3362416798668512,0.4758151064137979,0.7672983057446917,0.4003523474931716,0.17341421198957907,0.322309370703597,0.46189481501807644,0.7527366162546537,912064,14250,,,,,,,,,,
0.21745013531678506,0.41554454624652876,0.18154204537989616,0.3359991714381018,0.4720127387929367,0.7675995130273641,0.40121373116970055,0.1673324815473707,0.32119336932942794,0.457835026735759,0.7533516698948488,915264,14300,,,,,,,,,,
0.23770508466295306,0.41748576164245593,0.1899049442063612,0.3350251415889988,0.473615527676403,0.7565243276767434,0.4037582498788833,0.17630320144762937,0.3210187190267264,0.45955854872903595,0.7433787629473954,918464,14350,,,,,,,,,,
0.23735227567797398,0.4124531275033953,0.1899276236971075,0.3328187122594481,0.4734311196991622,0.7516449856701092,0.39894786775112145,0.1763523373245465,0.3192364807887331,0.45972399752949594,0.7386368877199478,921664,14400,,,,,,,,,,
0.24314208537537588,0.42026561558246617,0.18894805987116609,0.33395251126765413,0.4764346573442062,0.7667454007955703,0.40640418291091895,0.17535817104455714,0.31964914922274157,0.46275858767529854,0.7526681897731934,924864,14450,,,,,,,,,,
0.2399469596171623,0.4144109535217286,0.1879050843136014,0.33037427377421374,0.4742445456389234,0.7591372582486018,0.40030561923980723,0.1730915736708095,0.31688898687716555,0.4607019448316607,0.7445887830683869,928064,14500,,,,,,,,,,
0.23826524982475095,0.41905278325080864,0.18416059449545905,0.33225875864379634,0.4796881741442823,0.7627089994872707,0.4051862800121307,0.17019409682479372,0.3188263118873366,0.46557586600746625,0.7489355470614409,931264,14550,,,,,,,,,,
0.25980777516202147,0.41103084564208964,0.1843026367405625,0.33640767539603805,0.477346587664857,0.7477508034793835,0.3970652806758881,0.17065521495042077,0.3217939241683182,0.4632885617340251,0.7341075153853185,934464,14600,,,,,,,,,,
0.26023136791341717,0.4251359516382217,0.18378366607949562,0.33448675423365454,0.4807498422209286,0.7660227600704231,0.41127408385276776,0.17002669794954545,0.32154741801593767,0.4663675270680331,0.7519330094842356,937664,14650,,,,,,,,,,
0.23308416617655922,0.42406370043754565,0.18588782512832136,0.33043556879548475,0.48133612449147395,0.7551204086419184,0.41030911505222323,0.17245151307340106,0.31673801916581884,0.46716610339990355,0.7414854069550835,940864,14700,,,,,,,,,,
0.2433708515679232,0.41209227383136754,0.1880500604675558,0.3360112816140716,0.4747900889185578,0.7505051516346641,0.3984902387857438,0.17470156467913703,0.32168395622226514,0.4610331374388016,0.7375135497104007,944064,14750,,,,,,,,,,
0.2410911776812072,0.4094124621152879,0.18881338992734345,0.33232404263016013,0.4676899811056153,0.7584083924039453,0.39546755194664024,0.17485837820962924,0.3179591003161584,0.45377971895094765,0.744892584007295,947264,14800,,,,,,,,,,
0.23123226793406307,0.42102751016616813,0.18306212449840156,0.33262398891448924,0.47531645885911306,0.7537604275419995,0.40745509505271915,0.1698658211743761,0.3185597310066217,0.46189090221368956,0.7399157632584095,950464,14850,,,,,,,,,,
0.21263283936245114,0.41307339191436754,0.189674916555876,0.3304627065973848,0.4719516132467531,0.7437947773423037,0.39936877071857435,0.17596187684260783,0.3166960993889538,0.45776239489355397,0.7308524084200553,953664,14900,,,,,,,,,,
0.23599978392639187,0.4204729443788529,0.19014050702125887,0.3291659956114798,0.47861550007861076,0.7614930759818979,0.406995102763176,0.17649380556045519,0.3154158224132741,0.4658420819385413,0.7474599328130328,956864,14950,,,,,,,,,,
0.24080357770898186,0.42006043970584883,0.1865955906223616,0.3311819896027822,0.4746983797412793,0.751306826136557,0.4066331654787064,0.1730614046307706,0.318056705554524,0.46085302765256114,0.7383799972124846,960064,15000,,,,,,,,,,
0.23755284955895772,0.4218003618717194,0.1881187028590686,0.33237064013415213,0.47839367683720324,0.7554617571529638,0.40809305131435397,0.1747531232878398,0.3186183679134733,0.46447081503985754,0.7416097217559102,963264,15050,,,,,,,,,,
0.2560802506856152,0.4151275253295898,0.1901679351211169,0.33340362057567724,0.47213079941578406,0.7641699787796727,0.401158000230789,0.17647133033659093,0.3189260794322276,0.4583331869198727,0.7500774131113339,966464,15100,,,,,,,,,,
0.2558928497992761,0.4268614035844802,0.18966910831093062,0.33410018886235376,0.4723629919367848,0.7634750307885363,0.4132036828994752,0.17549248801076156,0.320181428011402,0.45899127835259734,0.7503491322455302,969664,15150,,,,,,,,,,
0.23828530230227846,0.4170177513360976,0.18214531821502236,0.33191072950154243,0.4768136993646624,0.7628901629106779,0.40347038209438324,0.16809490714545763,0.31864843119944325,0.46338895234465693,0.7496122337422578,972864,15200,,,,,,,,,,
0.23429925805731638,0.41546066284179684,0.18779715840004113,0.33083503739763315,0.47630015150920757,0.7447664784828584,0.40207675755023964,0.17436482761763106,0.3179306572192928,0.46226580755130664,0.7318957127092116,976064,15250,,,,,,,,,,
0.24537354004786147,0.42107171893119816,0.18695195011020285,0.33298133164154015,0.4770862399070871,0.7609053597206199,0.40762721478939046,0.1733262775793351,0.3196840188220934,0.4631664723157884,0.7483506827373214,979264,15300,,,,,,,,,,
0.23105013343756464,0.4146283531188968,0.1826628816954636,0.33171113805972485,0.47148904713344847,0.756407223848196,0.40081683337688434,0.16844980928328665,0.3187493239294526,0.4578953835749095,0.7419863754510884,982464,15350,,,,,,,,,,
0.24395539660053947,0.4120289760828017,0.18213499633389962,0.33145188711105134,0.4784789492542325,0.7541023905981673,0.39856789052486447,0.1689135294430986,0.31781547612279887,0.4650998033614085,0.7403234619308596,985664,15400,,,,,,,,,,
0.22730773336990895,0.4197321867942812,0.1813651754304632,0.32746074753213483,0.4743027994820946,0.7588568363416083,0.40608831822872166,0.16748368626406762,0.3142535224831175,0.4609973916568259,0.7446392726385274,988864,15450,,,,,,,,,,
0.24314812672192393,0.42123761117458314,0.18684864119238273,0.33063577058223553,0.4789000645873434,0.7530022489411383,0.4077860182523727,0.1728680852971071,0.31738194113476,0.4655797664911742,0.7398863321173037,992064,15500,,,,,,,,,,
0.24041118444375542,0.4088025492429733,0.18788615218735136,0.3287544512359394,0.4775900910583673,0.7477595870572371,0.3954306238889694,0.17448002556285488,0.3159944979389942,0.4635678160939606,0.7347965644142501,995264,15550,,,,,,,,,,
0.25262907842314075,0.4204209828376771,0.18995327746558113,0.32971063700128095,0.47450651823863643,0.762869737369248,0.4067337894439697,0.17537401003440076,0.31640934722220615,0.4610213891099215,0.7497637318302169,998464,15600,,,,,,,,,,
0.23857098849484581,0.4190542888641357,0.18929583389039709,0.33252241963781304,0.47267475032327183,0.7550894779635262,0.4054222935438156,0.17543292374439237,0.31883109181265074,0.459528111542889,0.7411105824597247,1001664,15650,,,,,,,,,,
0.22847048876121662,0.41093718409538255,0.18409499465334017,0.3314762346479045,0.4741192092907794,0.7515670733510943,0.39757357358932494,0.1706340070637659,0.318469349256943,0.4606485630740816,0.7381209696127374,1004864,15700,,,,,,,,,,
0.23641568829142937,0.41372670769691466,0.18030458350369907,0.3285321027278902,0.47630909518139203,0.7467660780171402,0.4002229750156403,0.16641658000954593,0.31471654288768774,0.4630262026156503,0.733802195860229,1008064,15750,,,,,,,,,,
0.23367540336666703,0.418576985001564,0.19208139548480666,0.32892877136937904,0.46405534314846497,0.7524541596784918,0.40524888813495635,0.17814576667897766,0.31619819933852716,0.45059766756269876,0.7395802336327872,1011264,15800,,,,,,,,,,
0.25227605772350886,0.4068595486879347,0.1881238511902459,0.3306796505792333,0.4684120739422364,0.7502057417187578,0.39347483992576615,0.1743372807113998,0.31694432302822756,0.45545279465979394,0.7371771870261395,1014464,15850,,,,,,,,,,
0.23701228657140885,0.415711354613304,0.19713515041505925,0.33402105575507135,0.4739427265057929,0.7480404133402445,0.40235844135284415,0.1839425336723627,0.3202679222434902,0.46021743653073777,0.735394729732528,1017664,15900,,,,,,,,,,
0.23102560001623473,0.40957386136054985,0.18635118604417447,0.33417004319038207,0.46698074854835964,0.7579858134298723,0.39596496880054466,0.17308347903598095,0.31997420280754635,0.454088692494423,0.7434178566597922,1020864,15950,,,,,,,,,,
0.2316508300728264,0.4207576376199723,0.197847563267932,0.3344771170663462,0.4652422186692228,0.7505686704901565,0.40754689693450935,0.1843619095198245,0.3210789834696147,0.45222363396785636,0.7376421436645101,1024064,16000,,,,,,,,,,
,,,,,,,,,,,,,0.4449351131916046,0.19604885736702105,0.36182754933834077,0.4989093959331512,0.8278736517979548,0.43176478147506714,0.18116934250463687,0.34489113986492165,0.4892524003982544,0.8149562707314124
0.23364875480576683,0.41589064002037035,0.19380851935281831,0.3316991663480229,0.4651361333467887,0.7549077020348788,0.40239782333374025,0.1798045501627759,0.3183764363680267,0.4520672956892661,0.7413527083081244,1027264,16050,,,,,,,,,,
0.24723296347540247,0.41928651273250567,0.18723610071716953,0.33364523751355124,0.4786960499103253,0.7555109042894804,0.405757874250412,0.17417078247043266,0.3200315716727432,0.4645034705675567,0.7423939599519209,1030464,16100,,,,,,,,,,
0.24321094446295818,0.4082034754753112,0.18982551995663907,0.3322920926019526,0.46722600319542096,0.7637145337212856,0.3945337820053098,0.17581367439260676,0.3183126374499796,0.4541520258838826,0.7500356423541629,1033664,16150,,,,,,,,,,
0.2601634713540164,0.41552546858787553,0.1902247135556328,0.33142532488982634,0.47146153968850535,0.7556643759944761,0.40222389042377477,0.17700656414949095,0.318434062384815,0.4580437908827329,0.7421156966575005,1036864,16200,,,,,,,,,,
0.27736308953890915,0.41849017620086654,0.18897910667711348,0.3306789942613739,0.48298451411528337,0.7441647312437841,0.40495339930057533,0.17530898073782658,0.3171306412051043,0.46929124851368736,0.731071242759393,1040064,16250,,,,,,,,,,
0.24681070609392247,0.4136356276273728,0.1810821103009217,0.3306604385963216,0.4673872373016421,0.747625168152493,0.40008836209774,0.16712478302046738,0.31751545615286264,0.45388949900652503,0.7342264113274038,1043264,16300,,,,,,,,,,
0.247078976762914,0.4216425144672392,0.19042853854245692,0.332513906543416,0.47404207976240836,0.7566410348447684,0.4081205236911773,0.1769341789973482,0.31849993814651223,0.4599292266368872,0.7444187913045122,1046464,16350,,,,,,,,,,
0.23114143911489438,0.41381323635578166,0.18486461902289944,0.3277204833972223,0.4656031426276388,0.7501531573326155,0.4008384770154956,0.17163851764089397,0.3151504455763061,0.45241716907174173,0.7374555487657622,1049664,16400,,,,,,,,,,
0.22654416328132768,0.4145369261503219,0.1860952084806016,0.331664697841408,0.4640722087379764,0.752437910817552,0.40148691415786747,0.17329416783973334,0.31851440657035324,0.4509939351104401,0.7391790990730593,1052864,16450,,,,,,,,,,
0.22990088465829925,0.4084090524911878,0.17822210489088003,0.3283327140777219,0.4738562951645036,0.7523884615977483,0.3949614298343659,0.16540474511103306,0.31445759164578224,0.46036694693156505,0.7384681110809038,1056064,16500,,,,,,,,,,
0.2418462290664304,0.41715536296367656,0.1913774441501432,0.329779442978202,0.47658956529181584,0.7487049485689397,0.4039417433738708,0.1778840564662547,0.31637978683347284,0.46356070976811614,0.7358115124683798,1059264,16550,,,,,,,,,,
0.23893025508618385,0.4131826049089432,0.18750642408861645,0.3314230886727901,0.46956949006200366,0.7508931814510129,0.39989087522029876,0.17373034803931287,0.3182382017468203,0.45651236878639756,0.7378789322027159,1062464,16600,,,,,,,,,,
0.2290909856173134,0.4115658569335939,0.18258887687586708,0.33150909738615136,0.46844826900392533,0.7551372981733739,0.3979159909486771,0.16890919476560196,0.3175980501342563,0.4549766363314361,0.7415244476189691,1065664,16650,,,,,,,,,,
0.23157497074620603,0.4112559962272644,0.18466493507414786,0.32923276584809,0.46362457555883035,0.7569776805316868,0.3983509260416032,0.17125868790446164,0.31619955200678246,0.4514113756279209,0.7439070310701364,1068864,16700,,,,,,,,,,
0.21685172833134211,0.4193641912937164,0.18908643878545844,0.3297216536889551,0.47080308083705585,0.7524046343010132,0.40603767216205594,0.17502025618194383,0.3165449263030337,0.4576634835050891,0.7396861861149461,1072064,16750,,,,,,,,,,
0.23778385171537286,0.4120112699270248,0.18372038783213737,0.33147765159896747,0.47352504107846793,0.7493964363009716,0.3988184928894044,0.17055941334537453,0.3184468342139231,0.46001440929959586,0.7365035310387601,1075264,16800,,,,,,,,,,
0.23537826600653436,0.407018011212349,0.17900142793744878,0.3292320360756553,0.4683158383512301,0.7439512909395877,0.3940597051382063,0.16623498697837735,0.3156481169771634,0.4558979816242202,0.7304614473532574,1078464,16850,,,,,,,,,,
0.24007345722877807,0.4115603959560394,0.1895404622889583,0.3311362254891414,0.4728554289776469,0.7452598746130428,0.3984195828437806,0.1764451558548672,0.31800791366383857,0.4597765238661511,0.7319396287202837,1081664,16900,,,,,,,,,,
0.24065545765722218,0.41617180645465846,0.1955025841913919,0.3348193554932839,0.4682905818578296,0.7502546930712366,0.40304430007934583,0.18221454382789734,0.32120134866874633,0.45560268133848253,0.7371935957071317,1084864,16950,,,,,,,,,,
0.2335654672022465,0.4094980621337889,0.18964499132599133,0.32927313229093863,0.4759042033118575,0.7517243783586927,0.3960638797283174,0.1763493415827793,0.31572651548346853,0.462507938494233,0.7381307638034404,1088064,17000,,,,,,,,,,
0.24893403471729778,0.41638532221317315,0.18671476372536314,0.32846482236822067,0.46545736459215736,0.7625449254305767,0.403166606426239,0.17348125748034718,0.3154397966849189,0.45228926266070774,0.7490845317701383,1091264,17050,,,,,,,,,,
0.22874314314944982,0.4103421556949617,0.18756493239600971,0.33117179095099175,0.4750679319196114,0.7525635955750747,0.3969239759445189,0.17395362812447687,0.317889724215118,0.46182982271872725,0.7390262269639337,1094464,17100,,,,,,,,,,
0.23001664249174042,0.40842402517795573,0.18929397128195902,0.33119295612418437,0.46568864012707617,0.7339213139296747,0.39541390359401707,0.17643023319537365,0.3175120461048817,0.4523982052628945,0.7218835988918811,1097664,17150,,,,,,,,,,
0.23509193791524696,0.4104340094327925,0.18097510918354,0.32643703981087757,0.4748343274971556,0.7503638594321372,0.3979016214609147,0.16863741155045137,0.31424576747875976,0.4624054460982925,0.737039996641818,1100864,17200,,,,,,,,,,
0.2284895966292888,0.40864349424839014,0.1867811189370212,0.3293899733988425,0.46966970071291475,0.7447506132288069,0.39578122615814204,0.17399891555726943,0.31588465094659907,0.45702416868979245,0.7320881381725209,1104064,17250,,,,,,,,,,
0.24197146002227887,0.41751450359821307,0.18867888090625207,0.3325684815166083,0.47263077672609377,0.7377690525867471,0.40414051771163945,0.17592707737839938,0.3179810724409827,0.4593273339505046,0.7245476838808245,1107264,17300,,,,,,,,,,
0.2405707352102565,0.40704818487167366,0.18626919902825498,0.32728646049978716,0.4635198782183777,0.7471803156331696,0.39409460663795487,0.1731765698221089,0.31491526107026097,0.4500666965193512,0.7346593851384259,1110464,17350,,,,,,,,,,
0.2583161026998852,0.40791707158088675,0.18309069760628927,0.3297604177039744,0.4712723005673049,0.7524602085546113,0.3948747688531877,0.17033697169039128,0.3163988000751446,0.4575081599035343,0.7404150164379745,1113664,17400,,,,,,,,,,
0.23073751269529463,0.4078490304946899,0.17713721885484748,0.33322205644380415,0.4629519535456727,0.7529969432730809,0.39505677342414885,0.16478798938451358,0.319841571711289,0.4503398963882011,0.7398691730040324,1116864,17450,,,,,,,,,,
0.23971552096973087,0.40682373106479636,0.17946924598385008,0.32747340492524174,0.4750089643489522,0.7554589916403491,0.39386083543300654,0.1672585024699824,0.31480582311772454,0.46138785013085554,0.741973642132216,1120064,17500,,,,,,,,,,
0.22189379259284137,0.40657609343528733,0.1846810526798849,0.3281988457260488,0.4704670862461391,0.7470467820884735,0.39382766366004934,0.17243991735083142,0.3152807659178323,0.45737109836779255,0.73419758032977,1123264,17550,,,,,,,,,,
0.2335038115028414,0.4101574754714965,0.18453391539880654,0.33124457147468406,0.4715867222189517,0.7291687410043456,0.39716558158397675,0.1718929969574595,0.31753128349504167,0.4586663675385226,0.7162698645516117,1126464,17600,,,,,,,,,,
0.2360661961589464,0.408826061487198,0.1850932646632652,0.32984396857740006,0.4715418481657689,0.7434883004212696,0.3959419840574265,0.17175863951777912,0.3167584071148047,0.45924437665045614,0.7305796124479348,1129664,17650,,,,,,,,,,
0.2244512740692643,0.41113040268421175,0.17994523023725192,0.3296312002105076,0.47501309923035057,0.7400761015140083,0.39812614023685455,0.16713033034655564,0.31619921850559374,0.4617642388381852,0.7275802719134534,1132864,17700,,,,,,,,,,
0.23109078359556806,0.41202130734920484,0.18826069798665734,0.3270076949561956,0.4717557246772409,0.7587802909989807,0.3990322470664977,0.17501999642760918,0.31366200470044125,0.45940524342796524,0.7455721603667973,1136064,17750,,,,,,,,,,
0.24511718821074044,0.40767631351947775,0.18195633883793694,0.33133908193029427,0.46822884960630307,0.7483875059217349,0.3945798629522324,0.16857712404664335,0.3186077691380753,0.4545453819010755,0.7362725907534705,1139264,17800,,,,,,,,,,
0.24971907395528534,0.4075036823749543,0.18928220715182165,0.32903746349572777,0.46626686572118586,0.7443732160461849,0.3946742606163024,0.17651634042957637,0.31601635289833646,0.45362349184414824,0.7313780137160901,1142464,17850,,,,,,,,,,
0.23286765355640637,0.4167541044950486,0.18315753530041554,0.3266873699605565,0.4718552283854862,0.757786145107683,0.40390430748462675,0.17013326110124305,0.3139777275811629,0.4593065495084716,0.7446364115271442,1145664,17900,,,,,,,,,,
0.22839431277591166,0.41181865334510787,0.18411088484651492,0.33268923855354327,0.467736152803788,0.7460212354843142,0.39928063750267045,0.1719241297354005,0.31930289763005326,0.4551365416868372,0.7338943715472936,1148864,17950,,,,,,,,,,
0.24460989049457044,0.41503419280052184,0.19053306922314586,0.32729894592762004,0.4626927204242278,0.7535284580326223,0.4024931412935257,0.1780805507867462,0.31450447311401336,0.45017508213885693,0.7410644997045953,1152064,18000,,,,,,,,,,
,,,,,,,,,,,,,0.37616196274757385,0.19413423152743942,0.31971167992143074,0.4436970117845033,0.6714608937501907,0.36470699310302734,0.18092319661001158,0.3113000042298261,0.4325168760199296,0.6574710130691528
0.23314444180102062,0.4084149181842804,0.18632952886813545,0.33075135613505696,0.4658996255488482,0.7411434649458231,0.3955768853425981,0.1734442241682033,0.3181701857223491,0.45282556392528345,0.7285079473632602,1155264,18050,,,,,,,,,,
0.23314992092079806,0.4101545530557635,0.1845079138572379,0.3293888116555827,0.4627583653135408,0.7356078986513765,0.3973362344503402,0.17198631148680454,0.3159799935596601,0.4502295172756932,0.7224908561102348,1158464,18100,,,,,,,,,,
0.23298692340604515,0.4212968128919602,0.19007920386002836,0.3275383844630405,0.4644418549377564,0.7551932335776433,0.4083442652225496,0.17626243987394044,0.314183393098016,0.4521783935444907,0.7427873935331327,1161664,18150,,,,,,,,,,
0.22728254136233883,0.41098892927169817,0.184999040932977,0.3324162042921493,0.46772765484396417,0.7421483874226666,0.3979827439785002,0.1719903544500012,0.3183358772436069,0.4555364502380888,0.7290474845072887,1164864,18200,,,,,,,,,,
0.2357658856073074,0.4148274701833726,0.19230985673425494,0.3310698841966601,0.4644796054468896,0.7562217027741798,0.4020877081155777,0.1797900453979334,0.3176872901859642,0.45170982597697773,0.7437814382226985,1168064,18250,,,,,,,,,,
0.2595770717887353,0.42000212490558614,0.18863420146382068,0.3295253155848542,0.47385476230918505,0.7467633178048106,0.40723821163177504,0.17559614554937306,0.3165866050582671,0.46115454069712103,0.7344465489928609,1171264,18300,,,,,,,,,,
0.23756004253643653,0.4109136766195297,0.1827318834410246,0.3301593808387817,0.4728836834558328,0.7509682912517484,0.3978807055950165,0.16960156779148014,0.3170531473969329,0.4596726825456801,0.7384120531748096,1174464,18350,,,,,,,,,,
0.2114178068970976,0.41148918151855474,0.18758135876570423,0.32814132922758643,0.46674910181742824,0.7442689337409463,0.398638111948967,0.17474541827028892,0.3156346037707094,0.4537093705435102,0.7313401973209317,1177664,18400,,,,,,,,,,
0.2308899112803609,0.40998942375183106,0.18543805155082932,0.32717261305292117,0.46641780928626647,0.7456004366302196,0.3972520792484283,0.17293370351800944,0.3147539773515164,0.453444335405073,0.732544704165315,1180864,18450,,,,,,,,,,
0.23502656695953678,0.4094846403598786,0.17647759352943038,0.3284837266094567,0.4708602127026423,0.7464500295111605,0.39702383756637577,0.16423502018346955,0.31572884097814224,0.45839926237163475,0.7339488982038463,1184064,18500,,,,,,,,,,
0.24626329892826504,0.41105775892734514,0.1799813747684035,0.33071723433188427,0.46964247901156,0.7482688234488404,0.39795718431472793,0.16702674697693193,0.31732052484136336,0.4566971333016938,0.7350186320158335,1187264,18550,,,,,,,,,,
0.23673880542193174,0.41986931145191186,0.19098459448743318,0.33497192376961804,0.4736505505269167,0.7546143762439448,0.40712840616703033,0.17912263232179687,0.32083495566907033,0.46097688782152085,0.7418992148545513,1190464,18600,,,,,,,,,,
0.23621018350682146,0.4178355497121812,0.18404051533261556,0.33078316657543233,0.4714291074182377,0.7528191534648256,0.4049919039011002,0.17139094127145582,0.3176670227527621,0.4582710194994108,0.7404144257531138,1193664,18650,,,,,,,,,,
0.23363757165186153,0.41409508049488075,0.1841602450771073,0.32854378531553097,0.4669837026318376,0.7500571135107102,0.40151621460914627,0.17136380499533335,0.31584961616068546,0.45431918634447727,0.738022227142308,1196864,18700,,,,,,,,,,
0.23381388884689433,0.4080695313215258,0.18848233776874806,0.3265381178953368,0.4675251356827368,0.7406148690305924,0.39552940070629106,0.17548948228025124,0.3138513002052615,0.4553370367254817,0.7283928104310852,1200064,18750,,,,,,,,,,
0.22388130539186302,0.40622666001319885,0.18557059375954613,0.3297679710511299,0.464220969971591,0.7378021585587952,0.39371942579746244,0.17287874048400287,0.31687177661261323,0.45187530896373973,0.7256970548778534,1203264,18800,,,,,,,,,,
0.22575484758188594,0.4150035411119462,0.18272456958034441,0.328424331791479,0.4720470888055019,0.7427096003803882,0.4023448938131332,0.17036851546740683,0.3162634733537121,0.4594144878344011,0.7291208290684537,1206464,18850,,,,,,,,,,
0.2312634653992889,0.4087343174219132,0.1793955336591173,0.328360373490905,0.470103975385428,0.7337238785458182,0.39596640467643734,0.16632923370542138,0.3154576212975627,0.45740800221329075,0.721420089493689,1209664,18900,,,,,,,,,,
0.23308332888008607,0.4127594089508057,0.19119355705397187,0.3306745825928846,0.4683417883492254,0.7591611906154757,0.39990393757820114,0.17837674535586853,0.3174763482874873,0.4558721387703161,0.74604473327018,1212864,18950,,,,,,,,,,
0.23207425685735725,0.4075975966453553,0.182591343093644,0.32808953001398883,0.4629989122617839,0.745468738670395,0.39462176084518436,0.16997515705587254,0.31507070016731026,0.4499763872874664,0.7320616841788516,1216064,19000,,,,,,,,,,
0.22359344562952807,0.4133675569295883,0.1911132781075872,0.33010968666096174,0.4677013506441545,0.7390802182003452,0.4006853443384171,0.1782185383842929,0.3170960967169434,0.45510494923833666,0.7268955472268545,1219264,19050,,,,,,,,,,
0.23677252027151371,0.41150526106357577,0.18406290827226546,0.3271032789015362,0.4691140403082863,0.7593097821179295,0.39881157040596016,0.17154571223201373,0.3147278671394655,0.4562659205546035,0.7462487896994154,1222464,19100,,,,,,,,,,
0.22431063486520972,0.4044451022148132,0.1830441477835079,0.3289564608525462,0.4616971421466071,0.7449922975619887,0.3917678058147432,0.1710413709789234,0.31595745140261794,0.4492482929941146,0.7312818086703103,1225664,19150,,,,,,,,,,
0.25241990750498766,0.40719058096408844,0.18687823214617194,0.3275306060978683,0.47029590559290185,0.7419295744645809,0.39453295648098,0.17470272973565854,0.31475592015530734,0.4570992636396202,0.7295438084505558,1228864,19200,,,,,,,,,,
0.22801075688541542,0.41162316083908085,0.18389793203099003,0.3282429718943607,0.4671071129142328,0.746013628304286,0.39884995102882387,0.17111154497782982,0.3152709931503679,0.4542276129598394,0.7336250457509165,1232064,19250,,,,,,,,,,
0.23015768839150683,0.41376328110694877,0.18957626491674953,0.3249882752451876,0.4710050941067787,0.7456831989185146,0.40097685158252727,0.1768508061805471,0.3123153840652144,0.4581171880391513,0.7328481367879883,1235264,19300,,,,,,,,,,
0.24374375362616274,0.4201459544897078,0.18997243625997176,0.3243515114005225,0.4667802575666804,0.7497175826025093,0.40779512763023384,0.17787510021583286,0.3119922108901073,0.4546743391297132,0.7366845157878174,1238464,19350,,,,,,,,,,
0.2416372920339523,0.40912071526050575,0.18444546153900124,0.33136408099028575,0.4666687730528314,0.7450651684228109,0.3962004178762436,0.1717780221233343,0.3178265646122724,0.4538267387942288,0.7322854899545163,1241664,19400,,,,,,,,,,
0.22190368145772024,0.41349402725696577,0.19091688252663813,0.33156143849973135,0.4674529665046272,0.7428290112576361,0.4002847760915756,0.1775235189563602,0.3181264321424571,0.45436583959206606,0.7299293749011623,1244864,19450,,,,,,,,,,
0.23029708763289217,0.4051030808687211,0.1867547686636135,0.32459805951598264,0.4727702512252509,0.7383410282049463,0.39234130203723894,0.17402890200114268,0.3121274389933156,0.45958431584036796,0.7258175835129627,1248064,19500,,,,,,,,,,
0.2219151731061432,0.41202470660209656,0.18844872941670876,0.32854914972219096,0.4645705483346709,0.7431715120341018,0.39947669744491576,0.17591759280248948,0.3161099594670893,0.4520202029437918,0.7304973869833333,1251264,19550,,,,,,,,,,
0.24395098152907502,0.4133092999458314,0.18529963025236362,0.33058336680067235,0.4677135547434545,0.7410339397751621,0.4007442754507066,0.17202216796760106,0.31851045466591954,0.4554881256345315,0.7285122779016164,1254464,19600,,,,,,,,,,
0.22855681809939113,0.41117986440658577,0.18699145495047306,0.33132424910144087,0.47318877383644514,0.7435513381348112,0.3982997238636015,0.17425658941654773,0.31868265760250597,0.4600825002315519,0.7305284655371374,1257664,19650,,,,,,,,,,
0.2407358339993515,0.4088646352291107,0.17954249586513282,0.32634861805808685,0.46428500471653383,0.7379365725654875,0.39647169709205643,0.16723453279685538,0.31349500662290614,0.4522619368908527,0.7252864124901397,1260864,19700,,,,,,,,,,
0.2242535348175974,0.40581577241420747,0.18347453293044538,0.32975677973863055,0.46084481097489677,0.7392290241014462,0.39325264811515803,0.17153042858490258,0.3160800347621289,0.448451701628862,0.7266459073957736,1264064,19750,,,,,,,,,,
0.23942623699494303,0.41302721202373505,0.18498798051310206,0.3251248473997895,0.47041719540495747,0.7406595336045294,0.4005002516508102,0.17184815684801444,0.3134289469717125,0.45763489187531686,0.7285536011186432,1267264,19800,,,,,,,,,,
0.2343265181553734,0.40359498500823987,0.18662738882729654,0.32736865426674705,0.4676281937253103,0.7405037918711092,0.3912327384948732,0.17417308523962763,0.31533033501873364,0.45478369903642313,0.7286529698507576,1270464,19850,,,,,,,,,,
0.22380218368317853,0.407884533405304,0.1787975771262825,0.32809259892012527,0.46424044121746055,0.7510619006733196,0.3952006119489671,0.1658926171905404,0.31533807144197223,0.45184188496596345,0.738342240758794,1273664,19900,,,,,,,,,,
0.24591765320090853,0.4139901798963548,0.18851545435868605,0.3310108290053901,0.4672203854847271,0.7360882839314672,0.40149978339672104,0.176352103459806,0.3175223096972333,0.45472262318419193,0.7240752490229263,1276864,19950,,,,,,,,,,
0.2438198669390682,0.4116193205118177,0.1770078865993401,0.3278803412158629,0.4674711768873465,0.7441516099036899,0.3992122125625608,0.1644279384283204,0.3155458109867555,0.45517025442042114,0.7317648627858105,1280064,20000,,,,,,,,,,
,,,,,,,,,,,,,0.4462619721889496,0.2370212562049606,0.297704410903594,0.44574327881519615,0.7193415358662606,0.4365079700946808,0.22538091145439207,0.29021193875985996,0.43656312273098874,0.7086126744747165
